Algorithm,Episode,Average_Reward,Episode_Length
sarsa,3013,-203.5260537670096,137
sarsa,3014,-203.50464499004644,139
sarsa,3015,-203.48689883913764,150
sarsa,3016,-203.46783819628646,146
sarsa,3017,-203.4477958236659,143
sarsa,3018,-203.42809807819748,144
sarsa,3019,-203.41139450149055,153
sarsa,3020,-203.3927152317881,147
sarsa,3021,-203.37404832836808,147
sarsa,3022,-203.3547319655857,145
sarsa,3023,-203.33542838240157,145
sarsa,3024,-203.317791005291,150
sarsa,3025,-203.29785123966943,143
sarsa,3026,-203.2802379378718,150
sarsa,3027,-203.25999339279815,142
sarsa,3028,-203.24174372523117,148
sarsa,3029,-203.22218553978212,144
sarsa,3030,-203.2026402640264,144
sarsa,3031,-203.18277796106895,143
sarsa,3032,-203.1612796833773,138
sarsa,3033,-203.13979558193208,138
sarsa,3034,-203.12096242584047,146
sarsa,3035,-203.1014827018122,144
sarsa,3036,-203.08135704874834,142
sarsa,3037,-203.0615739216332,143
sarsa,3038,-203.04246214614878,145
sarsa,3039,-203.02632444883184,154
sarsa,3040,-203.03651315789475,234
sarsa,3041,-203.01545544228873,139
sarsa,3042,-202.99605522682447,144
sarsa,3043,-202.97699638514624,145
sarsa,3044,-202.95499342969777,136
sarsa,3045,-202.93431855500822,140
sarsa,3046,-202.91300065659883,138
sarsa,3047,-202.89005579258287,133
sarsa,3048,-202.86876640419948,138
sarsa,3049,-202.8484749098065,141
sarsa,3050,-202.82557377049181,133
sarsa,3051,-202.8062930186824,144
sarsa,3052,-202.8086500655308,210
sarsa,3053,-202.7854569276122,132
sarsa,3054,-202.76457105435495,139
sarsa,3055,-202.74369885433714,139
sarsa,3056,-202.72218586387436,137
sarsa,3057,-202.72554792280013,213
sarsa,3058,-202.7037279267495,136
sarsa,3059,-202.70676691729324,212
sarsa,3060,-202.68529411764706,137
sarsa,3061,-202.66187520418163,131
sarsa,3062,-202.64239059438276,143
sarsa,3063,-202.62422461638917,147
sarsa,3064,-202.60672323759792,149
sarsa,3065,-202.5879282218597,145
sarsa,3066,-202.57142857142858,152
sarsa,3067,-202.55461362895338,151
sarsa,3068,-202.53715775749674,149
sarsa,3069,-202.52101661779082,153
sarsa,3070,-202.50325732899023,148
sarsa,3071,-202.48420709866494,144
sarsa,3072,-202.46744791666666,151
sarsa,3073,-202.44809632281158,143
sarsa,3074,-202.43070917371503,149
sarsa,3075,-202.41560975609755,156
sarsa,3076,-202.39889466840052,151
sarsa,3077,-202.3831654208645,154
sarsa,3078,-202.36517218973358,147
sarsa,3079,-202.34719064631375,147
sarsa,3080,-202.32857142857142,145
sarsa,3081,-202.30996429730607,145
sarsa,3082,-202.2903958468527,142
sarsa,3083,-202.27116445021085,143
sarsa,3084,-202.25162127107652,142
sarsa,3085,-202.23273905996757,144
sarsa,3086,-202.21386908619573,144
sarsa,3087,-202.19565921606738,146
sarsa,3088,-202.17681347150258,144
sarsa,3089,-202.15668501133052,140
sarsa,3090,-202.13721682847896,142
sarsa,3091,-202.11614364283403,137
sarsa,3092,-202.09605433376456,140
sarsa,3093,-202.07694794697704,143
sarsa,3094,-202.05656108597285,139
sarsa,3095,-202.0368336025848,141
sarsa,3096,-202.01679586563307,140
sarsa,3097,-201.99935421375525,148
sarsa,3098,-201.98030987734023,143
sarsa,3099,-201.9596644078735,138
sarsa,3100,-201.93774193548387,134
sarsa,3101,-201.9168010319252,137
sarsa,3102,-201.89684074790458,140
sarsa,3103,-201.87689332903642,140
sarsa,3104,-201.85663659793815,139
sarsa,3105,-201.83832528180355,145
sarsa,3106,-201.81680618158404,135
sarsa,3107,-201.79594464113293,137
sarsa,3108,-201.77413127413126,134
sarsa,3109,-201.75168864586684,132
sarsa,3110,-201.7299035369775,134
sarsa,3111,-201.70748955319831,132
sarsa,3112,-201.685411311054,133
sarsa,3113,-201.66463218760038,137
sarsa,3114,-201.66666666666666,208
sarsa,3115,-201.65008025682184,150
sarsa,3116,-201.62869062901154,135
sarsa,3117,-201.60795636830287,137
sarsa,3118,-201.58883899935856,142
sarsa,3119,-201.57037512023084,144
sarsa,3120,-201.5525641025641,146
sarsa,3121,-201.5328420378084,140
sarsa,3122,-201.5134529147982,141
sarsa,3123,-201.4934357989113,139
sarsa,3124,-201.47375160051217,140
sarsa,3125,-201.45344,138
sarsa,3126,-201.43058221369162,130
sarsa,3127,-201.4112567956508,141
sarsa,3128,-201.3916240409207,140
sarsa,3129,-201.37168424416745,139
sarsa,3130,-201.3511182108626,137
sarsa,3131,-201.33088470137335,138
sarsa,3132,-201.31449553001278,150
sarsa,3133,-201.29492499202044,140
sarsa,3134,-201.27345245692405,134
sarsa,3135,-201.25326953748007,138
sarsa,3136,-201.23373724489795,140
sarsa,3137,-201.212942301562,136
sarsa,3138,-201.1921606118547,136
sarsa,3139,-201.16948072634597,130
sarsa,3140,-201.14968152866243,139
sarsa,3141,-201.1470869149952,193
sarsa,3142,-201.12635264162952,136
sarsa,3143,-201.10594972955775,137
sarsa,3144,-201.08587786259542,138
sarsa,3145,-201.0639109697933,132
sarsa,3146,-201.04322949777495,136
sarsa,3147,-201.02383222116302,140
sarsa,3148,-201.0038119440915,138
sarsa,3149,-201.00825658939345,215
sarsa,3150,-200.9879365079365,137
sarsa,3151,-200.96762932402413,137
sarsa,3152,-200.94670050761422,135
sarsa,3153,-200.93529971455757,165
sarsa,3154,-200.9159797083069,140
sarsa,3155,-200.89477020602217,134
sarsa,3156,-200.87420785804815,136
sarsa,3157,-200.85365853658536,136
sarsa,3158,-200.8340721975934,139
sarsa,3159,-200.84963596074707,250
sarsa,3160,-200.83164556962026,144
sarsa,3161,-200.81556469471687,150
sarsa,3162,-200.7988614800759,148
sarsa,3163,-200.78248498261144,149
sarsa,3164,-200.76485461441214,145
sarsa,3165,-200.74818325434438,148
sarsa,3166,-200.72899557801642,140
sarsa,3167,-200.71076728765394,143
sarsa,3168,-200.69223484848484,142
sarsa,3169,-200.67466077627012,145
sarsa,3170,-200.65678233438487,144
sarsa,3171,-200.6389151687165,144
sarsa,3172,-200.62105926860025,144
sarsa,3173,-200.60163882760793,139
sarsa,3174,-200.58349086326402,143
sarsa,3175,-200.56472440944881,141
sarsa,3176,-200.54848866498742,149
sarsa,3177,-200.5310040919106,145
sarsa,3178,-200.51101321585904,137
sarsa,3179,-200.49072035231205,136
sarsa,3180,-200.47075471698113,137
sarsa,3181,-200.45048726815466,136
sarsa,3182,-200.43117536140792,139
sarsa,3183,-200.43606660383287,216
sarsa,3184,-200.43718592964825,204
sarsa,3185,-200.41789638932497,139
sarsa,3186,-200.40050219711236,145
sarsa,3187,-200.38719799184184,158
sarsa,3188,-200.3698243412798,145
sarsa,3189,-200.357165255566,160
sarsa,3190,-200.34169278996865,151
sarsa,3191,-200.32340958947037,142
sarsa,3192,-200.30419799498748,139
sarsa,3193,-200.28531161916692,140
sarsa,3194,-200.2670632435817,142
sarsa,3195,-200.27605633802816,229
sarsa,3196,-200.26314142678348,159
sarsa,3197,-200.2489834219581,155
sarsa,3198,-200.23514696685427,156
sarsa,3199,-200.22038136917786,153
sarsa,3200,-200.206875,157
sarsa,3201,-200.1890034364261,143
sarsa,3202,-200.17520299812617,156
sarsa,3203,-200.1617233843272,157
sarsa,3204,-200.14481897627965,146
sarsa,3205,-200.13104524180966,156
sarsa,3206,-200.11759201497193,157
sarsa,3207,-200.1007171811662,146
sarsa,3208,-200.08634663341647,154
sarsa,3209,-200.07011530071674,148
sarsa,3210,-200.05171339563864,141
sarsa,3211,-200.03332295235128,141
sarsa,3212,-200.013698630137,137
sarsa,3213,-199.994708994709,139
sarsa,3214,-199.97479775980088,136
sarsa,3215,-199.9570762052877,143
sarsa,3216,-199.93687810945275,135
sarsa,3217,-199.91700341933478,136
sarsa,3218,-199.89620882535738,133
sarsa,3219,-199.87698042870457,138
sarsa,3220,-199.85993788819877,145
sarsa,3221,-199.84073269171066,138
sarsa,3222,-199.82309124767227,143
sarsa,3223,-199.8045299410487,140
sarsa,3224,-199.78535980148882,138
sarsa,3225,-199.7662015503876,138
sarsa,3226,-199.74612523248604,135
sarsa,3227,-199.7273008986675,139
sarsa,3228,-199.71251548946717,152
sarsa,3229,-199.6983586249613,154
sarsa,3230,-199.6795665634675,139
sarsa,3231,-199.6595481275147,135
sarsa,3232,-199.6444925742574,151
sarsa,3233,-199.63037426538818,154
sarsa,3234,-199.61719233147804,157
sarsa,3235,-199.60061823802164,146
sarsa,3236,-199.5803461063041,134
sarsa,3237,-199.56101328390486,137
sarsa,3238,-199.5426189005559,140
sarsa,3239,-199.52917567150354,156
sarsa,3240,-199.51018518518518,138
sarsa,3241,-199.4902807775378,135
sarsa,3242,-199.49321406539173,209
sarsa,3243,-199.4745605920444,139
sarsa,3244,-199.460542540074,154
sarsa,3245,-199.44191063174114,139
sarsa,3246,-199.422674060382,137
sarsa,3247,-199.40344933785033,137
sarsa,3248,-199.39008620689654,156
sarsa,3249,-199.37119113573408,138
sarsa,3250,-199.35323076923078,141
sarsa,3251,-199.33312826822515,134
sarsa,3252,-199.31611316113163,144
sarsa,3253,-199.29880110667077,143
sarsa,3254,-199.27934849416104,136
sarsa,3255,-199.2589861751152,133
sarsa,3256,-199.242628992629,146
sarsa,3257,-199.2222904513356,133
sarsa,3258,-199.2022713321056,134
sarsa,3259,-199.18686713715863,149
sarsa,3260,-199.16717791411043,135
sarsa,3261,-199.15179392824288,149
sarsa,3262,-199.13580625383202,147
sarsa,3263,-199.11676371437326,137
sarsa,3264,-199.09926470588235,142
sarsa,3265,-199.08392036753446,149
sarsa,3266,-199.06552357624005,139
sarsa,3267,-199.0480563207836,142
sarsa,3268,-199.02692778457774,130
sarsa,3269,-199.00887121443867,140
sarsa,3270,-198.9902140672783,138
sarsa,3271,-198.97248547844697,141
sarsa,3272,-198.95476772616138,141
sarsa,3273,-198.9361442102047,138
sarsa,3274,-198.9160048869884,133
sarsa,3275,-198.91786259541985,205
sarsa,3276,-198.89774114774116,133
sarsa,3277,-198.88220933780897,148
sarsa,3278,-198.86302623550947,136
sarsa,3279,-198.84293992070752,133
sarsa,3280,-198.8265243902439,145
sarsa,3281,-198.80707101493448,135
sarsa,3282,-198.79128580134065,147
sarsa,3283,-198.77611940298507,149
sarsa,3284,-198.76035322777102,147
sarsa,3285,-198.7412480974125,136
sarsa,3286,-198.72702373706633,152
sarsa,3287,-198.71767569212048,168
sarsa,3288,-198.70468369829683,156
sarsa,3289,-198.6850106415324,134
sarsa,3290,-198.66413373860183,130
sarsa,3291,-198.65147371619568,157
sarsa,3292,-198.6376063183475,153
sarsa,3293,-198.62556938961433,159
sarsa,3294,-198.61353976927748,159
sarsa,3295,-198.5927162367223,130
sarsa,3296,-198.58040048543688,158
sarsa,3297,-198.56687898089172,154
sarsa,3298,-198.55579138872045,162
sarsa,3299,-198.54258866323127,155
sarsa,3300,-198.53,157
sarsa,3301,-198.51802484095728,159
sarsa,3302,-198.5045427013931,154
sarsa,3303,-198.49227974568575,158
sarsa,3304,-198.48305084745763,168
sarsa,3305,-198.47049924357034,157
sarsa,3306,-198.45674531155476,153
sarsa,3307,-198.44511641971576,160
sarsa,3308,-198.4307738814994,151
sarsa,3309,-198.41825324871562,157
sarsa,3310,-198.40574018126887,157
sarsa,3311,-198.3953488372093,164
sarsa,3312,-198.38375603864733,160
sarsa,3313,-198.37217023845457,160
sarsa,3314,-198.36059143029573,160
sarsa,3315,-198.3478129713424,156
sarsa,3316,-198.3350422195416,156
sarsa,3317,-198.31986735001507,148
sarsa,3318,-198.30801687763713,159
sarsa,3319,-198.29557095510697,157
sarsa,3320,-198.28102409638555,150
sarsa,3321,-198.26829268292684,156
sarsa,3322,-198.25526791089706,155
sarsa,3323,-198.24164911224796,153
sarsa,3324,-198.22743682310468,151
sarsa,3325,-198.21413533834587,154
sarsa,3326,-198.19993986770896,151
sarsa,3327,-198.1872557859934,156
sarsa,3328,-198.17487980769232,157
sarsa,3329,-198.1604085310904,150
sarsa,3330,-198.14654654654655,152
sarsa,3331,-198.1326928850195,152
sarsa,3332,-198.1188475390156,152
sarsa,3333,-198.1053105310531,153
sarsa,3334,-198.09148170365927,152
sarsa,3335,-198.07886056971515,156
sarsa,3336,-198.06504796163068,152
sarsa,3337,-198.0515433023674,153
sarsa,3338,-198.0368484122229,149
sarsa,3339,-198.02246181491464,150
sarsa,3340,-198.00958083832336,155
sarsa,3341,-197.9964082609997,154
sarsa,3342,-197.9823459006583,151
sarsa,3343,-197.96889021836674,153
sarsa,3344,-197.95484449760767,151
sarsa,3345,-197.94200298953663,155
sarsa,3346,-197.92857142857142,153
sarsa,3347,-197.91604421870332,156
sarsa,3348,-197.90203106332137,151
sarsa,3349,-197.88772767990446,150
sarsa,3350,-197.87432835820894,153
sarsa,3351,-197.8531781557744,127
sarsa,3352,-197.840692124105,156
sarsa,3353,-197.82702057858634,152
sarsa,3354,-197.81454979129398,156
sarsa,3355,-197.8,149
sarsa,3356,-197.78635280095352,152
sarsa,3357,-197.77122430741733,147
sarsa,3358,-197.75670041691484,149
sarsa,3359,-197.74248288181008,150
sarsa,3360,-197.73005952380953,156
sarsa,3361,-197.7167509669741,153
sarsa,3362,-197.70404521118382,155
sarsa,3363,-197.6901575973833,151
sarsa,3364,-197.67717003567182,154
sarsa,3365,-197.6632986627043,151
sarsa,3366,-197.64973262032086,152
sarsa,3367,-197.63558063558062,150
sarsa,3368,-197.62173396674584,151
sarsa,3369,-197.6084891659246,153
sarsa,3370,-197.59495548961425,152
sarsa,3371,-197.58291308217147,157
sarsa,3372,-197.5690984578885,151
sarsa,3373,-197.55558849688705,152
sarsa,3374,-197.5411973918198,149
sarsa,3375,-197.5274074074074,151
sarsa,3376,-197.51362559241707,151
sarsa,3377,-197.50074030204323,154
sarsa,3378,-197.48638247483717,149
sarsa,3379,-197.47173720035514,148
sarsa,3380,-197.45562130177515,143
sarsa,3381,-197.4415853297841,150
sarsa,3382,-197.42637492607923,146
sarsa,3383,-197.41324268400828,153
sarsa,3384,-197.40070921985816,155
sarsa,3385,-197.38552437223044,146
sarsa,3386,-197.3709391612522,148
sarsa,3387,-197.3569530558016,150
sarsa,3388,-197.3426800472255,149
sarsa,3389,-197.32930067866627,152
sarsa,3390,-197.3150442477876,149
sarsa,3391,-197.30079622530226,149
sarsa,3392,-197.28744103773585,152
sarsa,3393,-197.27232537577365,146
sarsa,3394,-197.25662934590454,144
sarsa,3395,-197.24300441826216,151
sarsa,3396,-197.2276207302709,145
sarsa,3397,-197.21489549602592,154
sarsa,3398,-197.2001177163037,147
sarsa,3399,-197.18564283612827,148
sarsa,3400,-197.17147058823528,149
sarsa,3401,-197.15671861217288,147
sarsa,3402,-197.1416813639036,146
sarsa,3403,-197.1278283867176,150
sarsa,3404,-197.11192714453583,143
sarsa,3405,-197.09691629955947,146
sarsa,3406,-197.0822078684674,147
sarsa,3407,-197.06692104490753,145
sarsa,3408,-197.05223004694835,147
sarsa,3409,-197.03696098562628,145
sarsa,3410,-197.0217008797654,145
sarsa,3411,-197.0061565523307,144
sarsa,3412,-196.99296600234467,152
sarsa,3413,-196.97831819513624,147
sarsa,3414,-196.96455770357352,150
sarsa,3415,-196.94875549048317,143
sarsa,3416,-196.9344262295082,148
sarsa,3417,-196.92010535557506,148
sarsa,3418,-196.90257460503219,137
sarsa,3419,-196.88885639075752,150
sarsa,3420,-196.87456140350878,148
sarsa,3421,-196.86115171002632,151
sarsa,3422,-196.84541203974285,143
sarsa,3423,-196.82997370727432,144
sarsa,3424,-196.81483644859813,145
sarsa,3425,-196.80058394160585,148
sarsa,3426,-196.7851722124927,144
sarsa,3427,-196.7700612780858,145
sarsa,3428,-196.7546674445741,144
sarsa,3429,-196.74044911052786,148
sarsa,3430,-196.72536443148687,145
sarsa,3431,-196.7105800058292,146
sarsa,3432,-196.69493006993008,143
sarsa,3433,-196.67958054180016,144
sarsa,3434,-196.6642399534071,144
sarsa,3435,-196.64978165938865,147
sarsa,3436,-196.63416763678697,143
sarsa,3437,-196.61827174861799,142
sarsa,3438,-196.60325770796976,145
sarsa,3439,-196.5882523989532,145
sarsa,3440,-196.5720930232558,141
sarsa,3441,-196.55623365300784,142
sarsa,3442,-196.54009296920395,141
sarsa,3443,-196.52454255010164,143
sarsa,3444,-196.50842044134728,141
sarsa,3445,-196.4923076923077,141
sarsa,3446,-196.47707486941383,144
sarsa,3447,-196.46040034812881,139
sarsa,3448,-196.4463457076566,148
sarsa,3449,-196.43171933893882,146
sarsa,3450,-196.41623188405796,143
sarsa,3451,-196.40046363372934,142
sarsa,3452,-196.38499420625723,143
sarsa,3453,-196.36982334202142,144
sarsa,3454,-196.35379270411119,141
sarsa,3455,-196.3383502170767,143
sarsa,3456,-196.32233796296296,141
sarsa,3457,-196.30691350882267,143
sarsa,3458,-196.29034123770967,139
sarsa,3459,-196.27435675050592,141
sarsa,3460,-196.25838150289016,141
sarsa,3461,-196.24443802369257,148
sarsa,3462,-196.22905834777586,143
sarsa,3463,-196.2131100202137,141
sarsa,3464,-196.19919168591224,148
sarsa,3465,-196.18268398268398,139
sarsa,3466,-196.167628390075,144
sarsa,3467,-196.1528699163542,145
sarsa,3468,-196.13696655132642,141
sarsa,3469,-196.12107235514557,141
sarsa,3470,-196.10461095100865,139
sarsa,3471,-196.08844713339096,140
sarsa,3472,-196.0711405529954,136
sarsa,3473,-196.054707745465,139
sarsa,3474,-196.03828439838802,139
sarsa,3475,-196.02158273381295,138
sarsa,3476,-196.00460299194475,137
sarsa,3477,-195.98878343399483,141
sarsa,3478,-195.97239792984473,139
sarsa,3479,-195.9554469675194,137
sarsa,3480,-195.93879310344826,138
sarsa,3481,-195.92243608158574,139
sarsa,3482,-195.90637564618035,140
sarsa,3483,-195.89003732414585,139
sarsa,3484,-195.87342135476464,138
sarsa,3485,-195.85624103299855,136
sarsa,3486,-195.8407917383821,142
sarsa,3487,-195.82391740751362,137
sarsa,3488,-195.8079128440367,140
sarsa,3489,-195.7916308397822,139
sarsa,3490,-195.7759312320917,141
sarsa,3491,-195.75966771698654,139
sarsa,3492,-195.74312714776633,138
sarsa,3493,-195.72659604924135,138
sarsa,3494,-195.708929593589,134
sarsa,3495,-195.69384835479255,143
sarsa,3496,-195.6770594965675,137
sarsa,3497,-195.66056619959966,138
sarsa,3498,-195.64322469982847,135
sarsa,3499,-195.6253215204344,133
sarsa,3500,-195.60828571428573,136
sarsa,3501,-195.59097400742644,135
sarsa,3502,-195.57367218732153,135
sarsa,3503,-195.55666571510133,136
sarsa,3504,-195.53966894977168,136
sarsa,3505,-195.52268188302426,136
sarsa,3506,-195.50513405590416,134
sarsa,3507,-195.48788138009695,135
sarsa,3508,-195.4712086659065,137
sarsa,3509,-195.45340552864064,133
sarsa,3510,-195.43703703703704,138
sarsa,3511,-195.42010823127313,136
sarsa,3512,-195.40261958997723,134
sarsa,3513,-195.3859948761742,137
sarsa,3514,-195.36881047239612,135
sarsa,3515,-195.3516358463727,135
sarsa,3516,-195.33418657565414,134
sarsa,3517,-195.31703156098948,135
sarsa,3518,-195.29846503695282,130
sarsa,3519,-195.28019323671498,131
sarsa,3520,-195.2625,133
sarsa,3521,-195.24424879295654,131
sarsa,3522,-195.2260079500284,131
sarsa,3523,-195.20834516037468,133
sarsa,3524,-195.19040862656072,132
sarsa,3525,-195.17219858156028,131
sarsa,3526,-195.155133295519,135
sarsa,3527,-195.13722710518854,132
sarsa,3528,-195.11961451247166,133
sarsa,3529,-195.10059506942477,128
sarsa,3530,-195.0841359773371,137
sarsa,3531,-195.06711979609176,135
sarsa,3532,-195.05011325028312,135
sarsa,3533,-195.03283328615908,134
sarsa,3534,-195.0169779286927,139
sarsa,3535,-195.0,135
sarsa,3536,-194.98048642533936,126
sarsa,3537,-194.96381113938367,136
sarsa,3538,-194.94516676088185,129
sarsa,3539,-194.9282283130828,135
sarsa,3540,-194.91101694915255,134
sarsa,3541,-194.89353290031065,133
sarsa,3542,-194.87605872388482,133
sarsa,3543,-194.85774767146486,130
sarsa,3544,-194.8408577878104,135
sarsa,3545,-194.82313117066292,132
sarsa,3546,-194.80400451212634,127
sarsa,3547,-194.78573442345643,130
sarsa,3548,-194.76888387824127,135
sarsa,3549,-194.7511975204283,132
sarsa,3550,-194.73492957746478,137
sarsa,3551,-194.71641791044777,129
sarsa,3552,-194.69960585585585,135
sarsa,3553,-194.68308471714045,136
sarsa,3554,-194.66601012943164,134
sarsa,3555,-194.6489451476793,134
sarsa,3556,-194.63188976377953,134
sarsa,3557,-194.61512510542593,135
sarsa,3558,-194.59808881394042,134
sarsa,3559,-194.5805001404889,132
sarsa,3560,-194.5623595505618,130
sarsa,3561,-194.54535242909296,134
sarsa,3562,-194.5277933745087,132
sarsa,3563,-194.51108616334548,135
sarsa,3564,-194.4935465768799,132
sarsa,3565,-194.47713884992987,136
sarsa,3566,-194.46045989904655,135
sarsa,3567,-194.44407064760304,136
sarsa,3568,-194.42656950672645,132
sarsa,3569,-194.410198935276,136
sarsa,3570,-194.39187675070028,129
sarsa,3571,-194.37468496219546,133
sarsa,3572,-194.35694288913774,131
sarsa,3573,-194.33977050097957,133
sarsa,3574,-194.3212087297146,128
sarsa,3575,-194.30405594405593,133
sarsa,3576,-194.2874720357942,135
sarsa,3577,-194.2708974000559,135
sarsa,3578,-194.2532140860816,131
sarsa,3579,-194.23554065381393,131
sarsa,3580,-194.21703910614525,128
sarsa,3581,-194.19854789165038,128
sarsa,3582,-194.18090452261308,131
sarsa,3583,-194.16299190622382,130
sarsa,3584,-194.14620535714286,134
sarsa,3585,-194.12970711297072,135
sarsa,3586,-194.11182375906301,130
sarsa,3587,-194.09339280735992,128
sarsa,3588,-194.07692307692307,135
sarsa,3589,-194.05934800780162,131
sarsa,3590,-194.04094707520892,128
sarsa,3591,-194.02784739626844,147
sarsa,3592,-194.01057906458797,132
sarsa,3593,-193.993042026162,131
sarsa,3594,-193.97801892042293,140
sarsa,3595,-193.9596662030598,128
sarsa,3596,-193.9424360400445,132
sarsa,3597,-193.92521545732555,132
sarsa,3598,-193.9071706503613,129
sarsa,3599,-193.88996943595444,132
sarsa,3600,-193.87166666666667,128
sarsa,3601,-193.8544848653152,132
sarsa,3602,-193.83731260410883,132
sarsa,3603,-193.8204274215931,133
sarsa,3604,-193.80299667036627,131
sarsa,3605,-193.7877947295423,139
sarsa,3606,-193.77010537992234,130
sarsa,3607,-193.75325755475464,133
sarsa,3608,-193.73614190687363,132
sarsa,3609,-193.71848157384318,130
sarsa,3610,-193.7005540166205,129
sarsa,3611,-193.68457490999722,136
sarsa,3612,-193.66694352159467,130
sarsa,3613,-193.6501522280653,133
sarsa,3614,-193.6333702268954,133
sarsa,3615,-193.6149377593361,127
sarsa,3616,-193.6003871681416,141
sarsa,3617,-193.58473873375726,137
sarsa,3618,-193.56882255389718,136
sarsa,3619,-193.55153357281017,131
sarsa,3620,-193.53563535911601,136
sarsa,3621,-193.51808892571114,130
sarsa,3622,-193.5022087244616,136
sarsa,3623,-193.48523323212808,132
sarsa,3624,-193.4690949227373,135
sarsa,3625,-193.4513103448276,129
sarsa,3626,-193.43546607832323,136
sarsa,3627,-193.4177005789909,129
sarsa,3628,-193.401598676957,135
sarsa,3629,-193.38523009093413,134
sarsa,3630,-193.36776859504133,130
sarsa,3631,-193.35086752960618,132
sarsa,3632,-193.3361784140969,140
sarsa,3633,-193.32039636663913,136
sarsa,3634,-193.3046230049532,136
sarsa,3635,-193.28913342503438,137
sarsa,3636,-193.27172717271728,130
sarsa,3637,-193.25515534781414,133
sarsa,3638,-193.23969213853766,137
sarsa,3639,-193.22368782632591,135
sarsa,3640,-193.2076923076923,135
sarsa,3641,-193.19170557539138,135
sarsa,3642,-193.18725974739155,177
sarsa,3643,-193.1712874004941,135
sarsa,3644,-193.15504939626783,134
sarsa,3645,-193.13827160493827,132
sarsa,3646,-193.12177729018103,133
sarsa,3647,-193.10474362489717,131
sarsa,3648,-193.08826754385964,133
sarsa,3649,-193.07344477939162,139
sarsa,3650,-193.0564383561644,131
sarsa,3651,-193.04053683922214,135
sarsa,3652,-193.02327491785323,130
sarsa,3653,-193.00711743772243,134
sarsa,3654,-193.00218938149973,175
sarsa,3655,-192.99316005471957,160
sarsa,3656,-192.98769146608316,173
sarsa,3657,-192.97894449001913,161
sarsa,3658,-192.96227446692183,132
sarsa,3659,-192.95189942607269,155
sarsa,3660,-192.94234972677594,158
sarsa,3661,-192.9251570609123,130
sarsa,3662,-192.9178044784271,166
sarsa,3663,-192.90799890799892,157
sarsa,3664,-192.93286026200875,284
sarsa,3665,-192.92824010914052,176
sarsa,3666,-192.92225859247137,171
sarsa,3667,-192.90564494136896,132
sarsa,3668,-192.88576881134134,120
sarsa,3669,-192.87844099209593,166
sarsa,3670,-192.86294277929156,136
sarsa,3671,-192.86979024788886,218
sarsa,3672,-192.88589324618735,252
sarsa,3673,-192.88102368635992,175
sarsa,3674,-192.87506804572672,171
sarsa,3675,-192.86748299319729,165
sarsa,3676,-192.860718171926,168
sarsa,3677,-192.85314114767473,165
sarsa,3678,-192.8363240891789,131
sarsa,3679,-192.82957325360152,168
sarsa,3680,-192.82065217391303,160
sarsa,3681,-192.81146427601195,159
sarsa,3682,-192.8041825095057,166
sarsa,3683,-192.79799076839532,170
sarsa,3684,-192.7871878393051,153
sarsa,3685,-192.78127544097694,171
sarsa,3686,-192.77319587628867,163
sarsa,3687,-192.76674803363167,169
sarsa,3688,-192.7565075921909,155
sarsa,3689,-192.74789915966386,161
sarsa,3690,-192.740108401084,164
sarsa,3691,-192.72852885396912,150
sarsa,3692,-192.7210184182015,165
sarsa,3693,-192.7132412672624,164
sarsa,3694,-192.7027612344342,154
sarsa,3695,-192.69526387009472,165
sarsa,3696,-192.68641774891776,160
sarsa,3697,-192.67784690289423,161
sarsa,3698,-192.66982152514873,163
sarsa,3699,-192.66261151662613,166
sarsa,3700,-192.65486486486486,164
sarsa,3701,-192.64685220210754,163
sarsa,3702,-192.6385737439222,162
sarsa,3703,-192.63110991088305,165
sarsa,3704,-192.622030237581,159
sarsa,3705,-192.6153846153846,168
sarsa,3706,-192.6068537506746,161
sarsa,3707,-192.59859724844887,162
sarsa,3708,-192.58953613807984,159
sarsa,3709,-192.58128875707737,162
sarsa,3710,-192.57196765498654,158
sarsa,3711,-192.56345998383185,161
sarsa,3712,-192.5546875,160
sarsa,3713,-192.54538109345543,158
sarsa,3714,-192.53446418955303,152
sarsa,3715,-192.52597577388963,161
sarsa,3716,-192.51668460710442,158
sarsa,3717,-192.5079365079365,160
sarsa,3718,-192.49946207638516,161
sarsa,3719,-192.4909922022049,161
sarsa,3720,-192.48145161290321,157
sarsa,3721,-192.4724536414942,159
sarsa,3722,-192.46372917786135,160
sarsa,3723,-192.45474080042976,159
sarsa,3724,-192.4465628356606,162
sarsa,3725,-192.43704697986578,157
sarsa,3726,-192.42834138486313,160
sarsa,3727,-192.41937214918164,159
sarsa,3728,-192.40987124463518,157
sarsa,3729,-192.40037543577367,157
sarsa,3730,-192.38713136729223,143
sarsa,3731,-192.3784508174752,160
sarsa,3732,-192.36950696677386,159
sarsa,3733,-192.35922850254488,154
sarsa,3734,-192.34922335297267,155
sarsa,3735,-192.3400267737617,158
sarsa,3736,-192.3316381156317,161
sarsa,3737,-192.32218356970833,157
sarsa,3738,-192.31407169609417,162
sarsa,3739,-192.3040920032094,155
sarsa,3740,-192.2946524064171,157
sarsa,3741,-192.28468323977546,155
sarsa,3742,-192.2749866381614,156
sarsa,3743,-192.2660967138659,159
sarsa,3744,-192.25614316239316,155
sarsa,3745,-192.24806408544725,162
sarsa,3746,-192.23892151628402,158
sarsa,3747,-192.22925006672006,156
sarsa,3748,-192.2201173959445,158
sarsa,3749,-192.21098959722593,158
